institution_id,year,combination_id,disease_1,disease_2,disease_3,disease_4,patient_count
INST010,2015,C021,Diabetes,Chronic kidney disease,Hypertension,,36
INST010,2015,C022,Ischemic heart disease,Diabetes,Hypertension,,73
INST010,2015,C023,Asthma,Obesity,,,75
INST010,2015,C024,COPD,Diabetes,,,37
INST010,2015,C025,Hyperlipidemia,Hypertension,,,100
INST010,2016,C001,Diabetes,Hypertension,,,119
INST010,2016,C002,Diabetes,Chronic kidney disease,,,35
INST010,2016,C003,Hypertension,Ischemic heart disease,,,118
INST010,2016,C004,Diabetes,Obesity,,,124
INST010,2016,C005,Diabetes,Hypertension,Obesity,,115
INST010,2016,C006,COPD,Hypertension,,,36
INST010,2016,C007,Asthma,Allergic/atopic disease,,,20
INST010,2016,C008,Heart failure,Chronic kidney disease,,,20
INST010,2016,C009,Diabetes,Hyperlipidemia,Hypertension,,143
INST010,2016,C010,Hypertension,Stroke,,,13
INST010,2016,C011,Chronic liver disease,Type 2 diabetes mellitus,,,39
INST010,2016,C012,Depression,Generalized anxiety disorder,,,37
INST010,2016,C013,Osteoarthritis,Obesity,,,50
INST010,2016,C014,Rheumatoid arthritis,Osteoporosis,,,31
INST010,2016,C015,Pneumonia,Diabetes,,,52
INST010,2016,C016,COVID-19,Diabetes,,,33
INST010,2016,C017,COVID-19,Hypertension,,,27
INST010,2016,C018,COVID-19,Diabetes,Hypertension,,25
INST010,2016,C019,Tuberculosis,Diabetes,,,20
INST010,2016,C020,Urinary tract infection,Diabetes,,,35
INST010,2016,C021,Diabetes,Chronic kidney disease,Hypertension,,69
INST010,2016,C022,Ischemic heart disease,Diabetes,Hypertension,,40
INST010,2016,C023,Asthma,Obesity,,,54
INST010,2016,C024,COPD,Diabetes,,,41
INST010,2016,C025,Hyperlipidemia,Hypertension,,,128
INST010,2017,C001,Diabetes,Hypertension,,,74
INST010,2017,C002,Diabetes,Chronic kidney disease,,,38
INST010,2017,C003,Hypertension,Ischemic heart disease,,,79
INST010,2017,C004,Diabetes,Obesity,,,82
INST010,2017,C005,Diabetes,Hypertension,Obesity,,115
INST010,2017,C006,COPD,Hypertension,,,37
INST010,2017,C007,Asthma,Allergic/atopic disease,,,13
INST010,2017,C008,Heart failure,Chronic kidney disease,,,21
INST010,2017,C009,Diabetes,Hyperlipidemia,Hypertension,,51
INST010,2017,C010,Hypertension,Stroke,,,20
INST010,2017,C011,Chronic liver disease,Type 2 diabetes mellitus,,,19
INST010,2017,C012,Depression,Generalized anxiety disorder,,,53
INST010,2017,C013,Osteoarthritis,Obesity,,,73
INST010,2017,C014,Rheumatoid arthritis,Osteoporosis,,,18
INST010,2017,C015,Pneumonia,Diabetes,,,38
INST010,2017,C016,COVID-19,Diabetes,,,25
INST010,2017,C017,COVID-19,Hypertension,,,32
INST010,2017,C018,COVID-19,Diabetes,Hypertension,,33
INST010,2017,C019,Tuberculosis,Diabetes,,,37
INST010,2017,C020,Urinary tract infection,Diabetes,,,87
INST010,2017,C021,Diabetes,Chronic kidney disease,Hypertension,,55
INST010,2017,C022,Ischemic heart disease,Diabetes,Hypertension,,90
INST010,2017,C023,Asthma,Obesity,,,48
INST010,2017,C024,COPD,Diabetes,,,58
INST010,2017,C025,Hyperlipidemia,Hypertension,,,73
INST010,2018,C001,Diabetes,Hypertension,,,130
INST010,2018,C002,Diabetes,Chronic kidney disease,,,81
INST010,2018,C003,Hypertension,Ischemic heart disease,,,81
INST010,2018,C004,Diabetes,Obesity,,,55
INST010,2018,C005,Diabetes,Hypertension,Obesity,,61
INST010,2018,C006,COPD,Hypertension,,,42
INST010,2018,C007,Asthma,Allergic/atopic disease,,,40
INST010,2018,C008,Heart failure,Chronic kidney disease,,,54
INST010,2018,C009,Diabetes,Hyperlipidemia,Hypertension,,102
INST010,2018,C010,Hypertension,Stroke,,,39
INST010,2018,C011,Chronic liver disease,Type 2 diabetes mellitus,,,39
INST010,2018,C012,Depression,Generalized anxiety disorder,,,58
INST010,2018,C013,Osteoarthritis,Obesity,,,87
INST010,2018,C014,Rheumatoid arthritis,Osteoporosis,,,26
INST010,2018,C015,Pneumonia,Diabetes,,,42
INST010,2018,C016,COVID-19,Diabetes,,,15
INST010,2018,C017,COVID-19,Hypertension,,,22
INST010,2018,C018,COVID-19,Diabetes,Hypertension,,26
INST010,2018,C019,Tuberculosis,Diabetes,,,13
INST010,2018,C020,Urinary tract infection,Diabetes,,,27
INST010,2018,C021,Diabetes,Chronic kidney disease,Hypertension,,86
INST010,2018,C022,Ischemic heart disease,Diabetes,Hypertension,,96
INST010,2018,C023,Asthma,Obesity,,,35
INST010,2018,C024,COPD,Diabetes,,,34
INST010,2018,C025,Hyperlipidemia,Hypertension,,,77
INST010,2019,C001,Diabetes,Hypertension,,,115
INST010,2019,C002,Diabetes,Chronic kidney disease,,,63
INST010,2019,C003,Hypertension,Ischemic heart disease,,,84
INST010,2019,C004,Diabetes,Obesity,,,93
INST010,2019,C005,Diabetes,Hypertension,Obesity,,128
INST010,2019,C006,COPD,Hypertension,,,53
INST010,2019,C007,Asthma,Allergic/atopic disease,,,42
INST010,2019,C008,Heart failure,Chronic kidney disease,,,39
INST010,2019,C009,Diabetes,Hyperlipidemia,Hypertension,,56
INST010,2019,C010,Hypertension,Stroke,,,29
INST010,2019,C011,Chronic liver disease,Type 2 diabetes mellitus,,,25
INST010,2019,C012,Depression,Generalized anxiety disorder,,,38
INST010,2019,C013,Osteoarthritis,Obesity,,,51
INST010,2019,C014,Rheumatoid arthritis,Osteoporosis,,,28
INST010,2019,C015,Pneumonia,Diabetes,,,81
INST010,2019,C016,COVID-19,Diabetes,,,21
INST010,2019,C017,COVID-19,Hypertension,,,33
INST010,2019,C018,COVID-19,Diabetes,Hypertension,,21
INST010,2019,C019,Tuberculosis,Diabetes,,,29
INST010,2019,C020,Urinary tract infection,Diabetes,,,44
INST010,2019,C021,Diabetes,Chronic kidney disease,Hypertension,,37
INST010,2019,C022,Ischemic heart disease,Diabetes,Hypertension,,111
INST010,2019,C023,Asthma,Obesity,,,51
INST010,2019,C024,COPD,Diabetes,,,46
INST010,2019,C025,Hyperlipidemia,Hypertension,,,75
INST010,2020,C001,Diabetes,Hypertension,,,56
INST010,2020,C002,Diabetes,Chronic kidney disease,,,40
INST010,2020,C003,Hypertension,Ischemic heart disease,,,115
INST010,2020,C004,Diabetes,Obesity,,,64
INST010,2020,C005,Diabetes,Hypertension,Obesity,,120
INST010,2020,C006,COPD,Hypertension,,,29
INST010,2020,C007,Asthma,Allergic/atopic disease,,,34
INST010,2020,C008,Heart failure,Chronic kidney disease,,,21
INST010,2020,C009,Diabetes,Hyperlipidemia,Hypertension,,104
INST010,2020,C010,Hypertension,Stroke,,,13
INST010,2020,C011,Chronic liver disease,Type 2 diabetes mellitus,,,17
INST010,2020,C012,Depression,Generalized anxiety disorder,,,29
INST010,2020,C013,Osteoarthritis,Obesity,,,85
INST010,2020,C014,Rheumatoid arthritis,Osteoporosis,,,29
INST010,2020,C015,Pneumonia,Diabetes,,,100
INST010,2020,C016,COVID-19,Diabetes,,,54
INST010,2020,C017,COVID-19,Hypertension,,,210
INST010,2020,C018,COVID-19,Diabetes,Hypertension,,56
INST010,2020,C019,Tuberculosis,Diabetes,,,31
INST010,2020,C020,Urinary tract infection,Diabetes,,,44
INST010,2020,C021,Diabetes,Chronic kidney disease,Hypertension,,45
INST010,2020,C022,Ischemic heart disease,Diabetes,Hypertension,,107
INST010,2020,C023,Asthma,Obesity,,,77
INST010,2020,C024,COPD,Diabetes,,,41
INST010,2020,C025,Hyperlipidemia,Hypertension,,,114
INST010,2021,C001,Diabetes,Hypertension,,,119
INST010,2021,C002,Diabetes,Chronic kidney disease,,,49
INST010,2021,C003,Hypertension,Ischemic heart disease,,,49
INST010,2021,C004,Diabetes,Obesity,,,80
INST010,2021,C005,Diabetes,Hypertension,Obesity,,86
INST010,2021,C006,COPD,Hypertension,,,40
INST010,2021,C007,Asthma,Allergic/atopic disease,,,21
INST010,2021,C008,Heart failure,Chronic kidney disease,,,31
INST010,2021,C009,Diabetes,Hyperlipidemia,Hypertension,,114
INST010,2021,C010,Hypertension,Stroke,,,26
INST010,2021,C011,Chronic liver disease,Type 2 diabetes mellitus,,,39
INST010,2021,C012,Depression,Generalized anxiety disorder,,,81
INST010,2021,C013,Osteoarthritis,Obesity,,,45
INST010,2021,C014,Rheumatoid arthritis,Osteoporosis,,,25
INST010,2021,C015,Pneumonia,Diabetes,,,106
INST010,2021,C016,COVID-19,Diabetes,,,88
INST010,2021,C017,COVID-19,Hypertension,,,137
INST010,2021,C018,COVID-19,Diabetes,Hypertension,,125
INST010,2021,C019,Tuberculosis,Diabetes,,,24
INST010,2021,C020,Urinary tract infection,Diabetes,,,83
INST010,2021,C021,Diabetes,Chronic kidney disease,Hypertension,,67
INST010,2021,C022,Ischemic heart disease,Diabetes,Hypertension,,58
INST010,2021,C023,Asthma,Obesity,,,41
INST010,2021,C024,COPD,Diabetes,,,83
INST010,2021,C025,Hyperlipidemia,Hypertension,,,122
INST010,2022,C001,Diabetes,Hypertension,,,61
INST010,2022,C002,Diabetes,Chronic kidney disease,,,77
INST010,2022,C003,Hypertension,Ischemic heart disease,,,99
INST010,2022,C004,Diabetes,Obesity,,,118
INST010,2022,C005,Diabetes,Hypertension,Obesity,,152
INST010,2022,C006,COPD,Hypertension,,,64
INST010,2022,C007,Asthma,Allergic/atopic disease,,,28
INST010,2022,C008,Heart failure,Chronic kidney disease,,,27
INST010,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,65
INST010,2022,C010,Hypertension,Stroke,,,28
INST010,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,16
INST010,2022,C012,Depression,Generalized anxiety disorder,,,89
INST010,2022,C013,Osteoarthritis,Obesity,,,76
INST010,2022,C014,Rheumatoid arthritis,Osteoporosis,,,35
INST010,2022,C015,Pneumonia,Diabetes,,,42
INST010,2022,C016,COVID-19,Diabetes,,,69
INST010,2022,C017,COVID-19,Hypertension,,,211
INST010,2022,C018,COVID-19,Diabetes,Hypertension,,89
INST010,2022,C019,Tuberculosis,Diabetes,,,27
INST010,2022,C020,Urinary tract infection,Diabetes,,,78
INST010,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,72
INST010,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,67
INST010,2022,C023,Asthma,Obesity,,,96
INST010,2022,C024,COPD,Diabetes,,,87
INST010,2022,C025,Hyperlipidemia,Hypertension,,,97
INST010,2023,C001,Diabetes,Hypertension,,,76
INST010,2023,C002,Diabetes,Chronic kidney disease,,,56
INST010,2023,C003,Hypertension,Ischemic heart disease,,,68
INST010,2023,C004,Diabetes,Obesity,,,82
INST010,2023,C005,Diabetes,Hypertension,Obesity,,66
INST010,2023,C006,COPD,Hypertension,,,87
INST010,2023,C007,Asthma,Allergic/atopic disease,,,18
INST010,2023,C008,Heart failure,Chronic kidney disease,,,32
INST010,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,55
INST010,2023,C010,Hypertension,Stroke,,,32
INST010,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,37
INST010,2023,C012,Depression,Generalized anxiety disorder,,,72
INST010,2023,C013,Osteoarthritis,Obesity,,,78
INST010,2023,C014,Rheumatoid arthritis,Osteoporosis,,,18
INST010,2023,C015,Pneumonia,Diabetes,,,67
INST010,2023,C016,COVID-19,Diabetes,,,47
INST010,2023,C017,COVID-19,Hypertension,,,53
INST010,2023,C018,COVID-19,Diabetes,Hypertension,,31
INST010,2023,C019,Tuberculosis,Diabetes,,,18
INST010,2023,C020,Urinary tract infection,Diabetes,,,73
INST010,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,84
INST010,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,78
INST010,2023,C023,Asthma,Obesity,,,76
INST010,2023,C024,COPD,Diabetes,,,60
INST010,2023,C025,Hyperlipidemia,Hypertension,,,69
INST010,2024,C001,Diabetes,Hypertension,,,127
INST010,2024,C002,Diabetes,Chronic kidney disease,,,98
INST010,2024,C003,Hypertension,Ischemic heart disease,,,56
INST010,2024,C004,Diabetes,Obesity,,,90
INST010,2024,C005,Diabetes,Hypertension,Obesity,,112
INST010,2024,C006,COPD,Hypertension,,,49
INST010,2024,C007,Asthma,Allergic/atopic disease,,,35
INST010,2024,C008,Heart failure,Chronic kidney disease,,,20
INST010,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,77
INST010,2024,C010,Hypertension,Stroke,,,19
INST010,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,28
INST010,2024,C012,Depression,Generalized anxiety disorder,,,33
INST010,2024,C013,Osteoarthritis,Obesity,,,58
INST010,2024,C014,Rheumatoid arthritis,Osteoporosis,,,34
INST010,2024,C015,Pneumonia,Diabetes,,,92
INST010,2024,C016,COVID-19,Diabetes,,,50
INST010,2024,C017,COVID-19,Hypertension,,,56
INST010,2024,C018,COVID-19,Diabetes,Hypertension,,62
INST010,2024,C019,Tuberculosis,Diabetes,,,27
INST010,2024,C020,Urinary tract infection,Diabetes,,,29
INST010,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,42
INST010,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,70
INST010,2024,C023,Asthma,Obesity,,,81
INST010,2024,C024,COPD,Diabetes,,,80
INST010,2024,C025,Hyperlipidemia,Hypertension,,,131
INST010,2025,C001,Diabetes,Hypertension,,,67
INST010,2025,C002,Diabetes,Chronic kidney disease,,,31
INST010,2025,C003,Hypertension,Ischemic heart disease,,,85
INST010,2025,C004,Diabetes,Obesity,,,111
INST010,2025,C005,Diabetes,Hypertension,Obesity,,141
INST010,2025,C006,COPD,Hypertension,,,32
INST010,2025,C007,Asthma,Allergic/atopic disease,,,46
INST010,2025,C008,Heart failure,Chronic kidney disease,,,63
INST010,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,130
INST010,2025,C010,Hypertension,Stroke,,,23
INST010,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,27
INST010,2025,C012,Depression,Generalized anxiety disorder,,,79
INST010,2025,C013,Osteoarthritis,Obesity,,,95
INST010,2025,C014,Rheumatoid arthritis,Osteoporosis,,,17
INST010,2025,C015,Pneumonia,Diabetes,,,120
INST010,2025,C016,COVID-19,Diabetes,,,64
INST010,2025,C017,COVID-19,Hypertension,,,49
INST010,2025,C018,COVID-19,Diabetes,Hypertension,,50
INST010,2025,C019,Tuberculosis,Diabetes,,,29
INST010,2025,C020,Urinary tract infection,Diabetes,,,35
INST010,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,81
INST010,2025,C022,Ischemic heart disease,Diabetes,Hypertension,,77
INST010,2025,C023,Asthma,Obesity,,,74
INST010,2025,C024,COPD,Diabetes,,,48
INST010,2025,C025,Hyperlipidemia,Hypertension,,,85
INST010,2026,C001,Diabetes,Hypertension,,,188
INST010,2026,C002,Diabetes,Chronic kidney disease,,,47
INST010,2026,C003,Hypertension,Ischemic heart disease,,,73
INST010,2026,C004,Diabetes,Obesity,,,60
INST010,2026,C005,Diabetes,Hypertension,Obesity,,65
INST010,2026,C006,COPD,Hypertension,,,91
INST010,2026,C007,Asthma,Allergic/atopic disease,,,54
INST010,2026,C008,Heart failure,Chronic kidney disease,,,79
INST010,2026,C009,Diabetes,Hyperlipidemia,Hypertension,,45
INST010,2026,C010,Hypertension,Stroke,,,41
INST010,2026,C011,Chronic liver disease,Type 2 diabetes mellitus,,,49
INST010,2026,C012,Depression,Generalized anxiety disorder,,,59
INST010,2026,C013,Osteoarthritis,Obesity,,,100
INST010,2026,C014,Rheumatoid arthritis,Osteoporosis,,,27
INST010,2026,C015,Pneumonia,Diabetes,,,82
INST010,2026,C016,COVID-19,Diabetes,,,39
INST010,2026,C017,COVID-19,Hypertension,,,42
INST010,2026,C018,COVID-19,Diabetes,Hypertension,,58
INST010,2026,C019,Tuberculosis,Diabetes,,,14
INST010,2026,C020,Urinary tract infection,Diabetes,,,58
INST010,2026,C021,Diabetes,Chronic kidney disease,Hypertension,,51
INST010,2026,C022,Ischemic heart disease,Diabetes,Hypertension,,80
INST010,2026,C023,Asthma,Obesity,,,133
INST010,2026,C024,COPD,Diabetes,,,77
INST010,2026,C025,Hyperlipidemia,Hypertension,,,114
INST011,2015,C001,Diabetes,Hypertension,,,89
INST011,2015,C002,Diabetes,Chronic kidney disease,,,52
INST011,2015,C003,Hypertension,Ischemic heart disease,,,45
INST011,2015,C004,Diabetes,Obesity,,,57
INST011,2015,C005,Diabetes,Hypertension,Obesity,,54
INST011,2015,C006,COPD,Hypertension,,,65
INST011,2015,C007,Asthma,Allergic/atopic disease,,,35
INST011,2015,C008,Heart failure,Chronic kidney disease,,,62
INST011,2015,C009,Diabetes,Hyperlipidemia,Hypertension,,51
INST011,2015,C010,Hypertension,Stroke,,,23
INST011,2015,C011,Chronic liver disease,Type 2 diabetes mellitus,,,28
INST011,2015,C012,Depression,Generalized anxiety disorder,,,75
INST011,2015,C013,Osteoarthritis,Obesity,,,29
INST011,2015,C014,Rheumatoid arthritis,Osteoporosis,,,20
INST011,2015,C015,Pneumonia,Diabetes,,,36
INST011,2015,C016,COVID-19,Diabetes,,,12
INST011,2015,C017,COVID-19,Hypertension,,,16
INST011,2015,C018,COVID-19,Diabetes,Hypertension,,24
INST011,2015,C019,Tuberculosis,Diabetes,,,17
INST011,2015,C020,Urinary tract infection,Diabetes,,,64
INST011,2015,C021,Diabetes,Chronic kidney disease,Hypertension,,99
INST011,2015,C022,Ischemic heart disease,Diabetes,Hypertension,,72
INST011,2015,C023,Asthma,Obesity,,,86
INST011,2015,C024,COPD,Diabetes,,,57
INST011,2015,C025,Hyperlipidemia,Hypertension,,,45
INST011,2016,C001,Diabetes,Hypertension,,,66
INST011,2016,C002,Diabetes,Chronic kidney disease,,,84
INST011,2016,C003,Hypertension,Ischemic heart disease,,,93
INST011,2016,C004,Diabetes,Obesity,,,47
INST011,2016,C005,Diabetes,Hypertension,Obesity,,139
INST011,2016,C006,COPD,Hypertension,,,76
INST011,2016,C007,Asthma,Allergic/atopic disease,,,27
INST011,2016,C008,Heart failure,Chronic kidney disease,,,40
INST011,2016,C009,Diabetes,Hyperlipidemia,Hypertension,,37
INST011,2016,C010,Hypertension,Stroke,,,27
INST011,2016,C011,Chronic liver disease,Type 2 diabetes mellitus,,,16
INST011,2016,C012,Depression,Generalized anxiety disorder,,,38
INST011,2016,C013,Osteoarthritis,Obesity,,,91
INST011,2016,C014,Rheumatoid arthritis,Osteoporosis,,,22
INST011,2016,C015,Pneumonia,Diabetes,,,100
INST011,2016,C016,COVID-19,Diabetes,,,19
INST011,2016,C017,COVID-19,Hypertension,,,25
INST011,2016,C018,COVID-19,Diabetes,Hypertension,,14
INST011,2016,C019,Tuberculosis,Diabetes,,,11
INST011,2016,C020,Urinary tract infection,Diabetes,,,62
INST011,2016,C021,Diabetes,Chronic kidney disease,Hypertension,,84
INST011,2016,C022,Ischemic heart disease,Diabetes,Hypertension,,68
INST011,2016,C023,Asthma,Obesity,,,46
INST011,2016,C024,COPD,Diabetes,,,37
INST011,2016,C025,Hyperlipidemia,Hypertension,,,113
INST011,2017,C001,Diabetes,Hypertension,,,142
INST011,2017,C002,Diabetes,Chronic kidney disease,,,65
INST011,2017,C003,Hypertension,Ischemic heart disease,,,47
INST011,2017,C004,Diabetes,Obesity,,,69
INST011,2017,C005,Diabetes,Hypertension,Obesity,,44
INST011,2017,C006,COPD,Hypertension,,,58
INST011,2017,C007,Asthma,Allergic/atopic disease,,,32
INST011,2017,C008,Heart failure,Chronic kidney disease,,,27
INST011,2017,C009,Diabetes,Hyperlipidemia,Hypertension,,74
INST011,2017,C010,Hypertension,Stroke,,,15
INST011,2017,C011,Chronic liver disease,Type 2 diabetes mellitus,,,33
INST011,2017,C012,Depression,Generalized anxiety disorder,,,55
INST011,2017,C013,Osteoarthritis,Obesity,,,98
INST011,2017,C014,Rheumatoid arthritis,Osteoporosis,,,29
INST011,2017,C015,Pneumonia,Diabetes,,,55
INST011,2017,C016,COVID-19,Diabetes,,,28
INST011,2017,C017,COVID-19,Hypertension,,,17
INST011,2017,C018,COVID-19,Diabetes,Hypertension,,28
INST011,2017,C019,Tuberculosis,Diabetes,,,28
INST011,2017,C020,Urinary tract infection,Diabetes,,,53
INST011,2017,C021,Diabetes,Chronic kidney disease,Hypertension,,71
INST011,2017,C022,Ischemic heart disease,Diabetes,Hypertension,,95
INST011,2017,C023,Asthma,Obesity,,,72
INST011,2017,C024,COPD,Diabetes,,,21
INST011,2017,C025,Hyperlipidemia,Hypertension,,,85
INST011,2018,C001,Diabetes,Hypertension,,,44
INST011,2018,C002,Diabetes,Chronic kidney disease,,,37
INST011,2018,C003,Hypertension,Ischemic heart disease,,,56
INST011,2018,C004,Diabetes,Obesity,,,137
INST011,2018,C005,Diabetes,Hypertension,Obesity,,109
INST011,2018,C006,COPD,Hypertension,,,34
INST011,2018,C007,Asthma,Allergic/atopic disease,,,14
INST011,2018,C008,Heart failure,Chronic kidney disease,,,40
INST011,2018,C009,Diabetes,Hyperlipidemia,Hypertension,,97
INST011,2018,C010,Hypertension,Stroke,,,16
INST011,2018,C011,Chronic liver disease,Type 2 diabetes mellitus,,,19
INST011,2018,C012,Depression,Generalized anxiety disorder,,,75
INST011,2018,C013,Osteoarthritis,Obesity,,,79
INST011,2018,C014,Rheumatoid arthritis,Osteoporosis,,,35
INST011,2018,C015,Pneumonia,Diabetes,,,82
INST011,2018,C016,COVID-19,Diabetes,,,7
INST011,2018,C017,COVID-19,Hypertension,,,8
INST011,2018,C018,COVID-19,Diabetes,Hypertension,,16
INST011,2018,C019,Tuberculosis,Diabetes,,,13
INST011,2018,C020,Urinary tract infection,Diabetes,,,40
INST011,2018,C021,Diabetes,Chronic kidney disease,Hypertension,,56
INST011,2018,C022,Ischemic heart disease,Diabetes,Hypertension,,48
INST011,2018,C023,Asthma,Obesity,,,60
INST011,2018,C024,COPD,Diabetes,,,50
INST011,2018,C025,Hyperlipidemia,Hypertension,,,89
INST011,2019,C001,Diabetes,Hypertension,,,101
INST011,2019,C002,Diabetes,Chronic kidney disease,,,71
INST011,2019,C003,Hypertension,Ischemic heart disease,,,42
INST011,2019,C004,Diabetes,Obesity,,,80
INST011,2019,C005,Diabetes,Hypertension,Obesity,,73
INST011,2019,C006,COPD,Hypertension,,,38
INST011,2019,C007,Asthma,Allergic/atopic disease,,,30
INST011,2019,C008,Heart failure,Chronic kidney disease,,,56
INST011,2019,C009,Diabetes,Hyperlipidemia,Hypertension,,63
INST011,2019,C010,Hypertension,Stroke,,,20
INST011,2019,C011,Chronic liver disease,Type 2 diabetes mellitus,,,28
INST011,2019,C012,Depression,Generalized anxiety disorder,,,28
INST011,2019,C013,Osteoarthritis,Obesity,,,44
INST011,2019,C014,Rheumatoid arthritis,Osteoporosis,,,28
INST011,2019,C015,Pneumonia,Diabetes,,,94
INST011,2019,C016,COVID-19,Diabetes,,,17
INST011,2019,C017,COVID-19,Hypertension,,,33
INST011,2019,C018,COVID-19,Diabetes,Hypertension,,18
INST011,2019,C019,Tuberculosis,Diabetes,,,20
INST011,2019,C020,Urinary tract infection,Diabetes,,,36
INST011,2019,C021,Diabetes,Chronic kidney disease,Hypertension,,58
INST011,2019,C022,Ischemic heart disease,Diabetes,Hypertension,,52
INST011,2019,C023,Asthma,Obesity,,,36
INST011,2019,C024,COPD,Diabetes,,,60
INST011,2019,C025,Hyperlipidemia,Hypertension,,,88
INST011,2020,C001,Diabetes,Hypertension,,,148
INST011,2020,C002,Diabetes,Chronic kidney disease,,,52
INST011,2020,C003,Hypertension,Ischemic heart disease,,,86
INST011,2020,C004,Diabetes,Obesity,,,100
INST011,2020,C005,Diabetes,Hypertension,Obesity,,92
INST011,2020,C006,COPD,Hypertension,,,32
INST011,2020,C007,Asthma,Allergic/atopic disease,,,23
INST011,2020,C008,Heart failure,Chronic kidney disease,,,39
INST011,2020,C009,Diabetes,Hyperlipidemia,Hypertension,,128
INST011,2020,C010,Hypertension,Stroke,,,27
INST011,2020,C011,Chronic liver disease,Type 2 diabetes mellitus,,,18
INST011,2020,C012,Depression,Generalized anxiety disorder,,,85
INST011,2020,C013,Osteoarthritis,Obesity,,,56
INST011,2020,C014,Rheumatoid arthritis,Osteoporosis,,,20
INST011,2020,C015,Pneumonia,Diabetes,,,78
INST011,2020,C016,COVID-19,Diabetes,,,107
INST011,2020,C017,COVID-19,Hypertension,,,159
INST011,2020,C018,COVID-19,Diabetes,Hypertension,,166
INST011,2020,C019,Tuberculosis,Diabetes,,,17
INST011,2020,C020,Urinary tract infection,Diabetes,,,79
INST011,2020,C021,Diabetes,Chronic kidney disease,Hypertension,,43
INST011,2020,C022,Ischemic heart disease,Diabetes,Hypertension,,87
INST011,2020,C023,Asthma,Obesity,,,49
INST011,2020,C024,COPD,Diabetes,,,41
INST011,2020,C025,Hyperlipidemia,Hypertension,,,97
INST011,2021,C001,Diabetes,Hypertension,,,79
INST011,2021,C002,Diabetes,Chronic kidney disease,,,47
INST011,2021,C003,Hypertension,Ischemic heart disease,,,85
INST011,2021,C004,Diabetes,Obesity,,,116
INST011,2021,C005,Diabetes,Hypertension,Obesity,,88
INST011,2021,C006,COPD,Hypertension,,,48
INST011,2021,C007,Asthma,Allergic/atopic disease,,,36
INST011,2021,C008,Heart failure,Chronic kidney disease,,,21
INST011,2021,C009,Diabetes,Hyperlipidemia,Hypertension,,108
INST011,2021,C010,Hypertension,Stroke,,,32
INST011,2021,C011,Chronic liver disease,Type 2 diabetes mellitus,,,19
INST011,2021,C012,Depression,Generalized anxiety disorder,,,83
INST011,2021,C013,Osteoarthritis,Obesity,,,113
INST011,2021,C014,Rheumatoid arthritis,Osteoporosis,,,28
INST011,2021,C015,Pneumonia,Diabetes,,,96
INST011,2021,C016,COVID-19,Diabetes,,,145
INST011,2021,C017,COVID-19,Hypertension,,,193
INST011,2021,C018,COVID-19,Diabetes,Hypertension,,105
INST011,2021,C019,Tuberculosis,Diabetes,,,16
INST011,2021,C020,Urinary tract infection,Diabetes,,,34
INST011,2021,C021,Diabetes,Chronic kidney disease,Hypertension,,71
INST011,2021,C022,Ischemic heart disease,Diabetes,Hypertension,,104
INST011,2021,C023,Asthma,Obesity,,,51
INST011,2021,C024,COPD,Diabetes,,,78
INST011,2021,C025,Hyperlipidemia,Hypertension,,,126
INST011,2022,C001,Diabetes,Hypertension,,,122
INST011,2022,C002,Diabetes,Chronic kidney disease,,,38
INST011,2022,C003,Hypertension,Ischemic heart disease,,,85
INST011,2022,C004,Diabetes,Obesity,,,140
INST011,2022,C005,Diabetes,Hypertension,Obesity,,46
INST011,2022,C006,COPD,Hypertension,,,23
INST011,2022,C007,Asthma,Allergic/atopic disease,,,42
INST011,2022,C008,Heart failure,Chronic kidney disease,,,24
INST011,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,92
INST011,2022,C010,Hypertension,Stroke,,,24
INST011,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,20
INST011,2022,C012,Depression,Generalized anxiety disorder,,,42
INST011,2022,C013,Osteoarthritis,Obesity,,,44
INST011,2022,C014,Rheumatoid arthritis,Osteoporosis,,,38
INST011,2022,C015,Pneumonia,Diabetes,,,56
INST011,2022,C016,COVID-19,Diabetes,,,112
INST011,2022,C017,COVID-19,Hypertension,,,110
INST011,2022,C018,COVID-19,Diabetes,Hypertension,,196
INST011,2022,C019,Tuberculosis,Diabetes,,,25
INST011,2022,C020,Urinary tract infection,Diabetes,,,39
INST011,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,69
INST011,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,50
INST011,2022,C023,Asthma,Obesity,,,32
