institution_id,year,disease_id,disease_count
INST006,2024,D042,146
INST006,2024,D043,71
INST006,2024,D044,71
INST006,2024,D045,68
INST006,2024,D046,132
INST006,2024,D047,220
INST006,2024,D048,93
INST006,2024,D049,41
INST006,2024,D050,25
INST006,2025,D001,618
INST006,2025,D002,376
INST006,2025,D003,259
INST006,2025,D004,147
INST006,2025,D005,274
INST006,2025,D006,181
INST006,2025,D007,270
INST006,2025,D008,256
INST006,2025,D009,132
INST006,2025,D010,137
INST006,2025,D011,61
INST006,2025,D012,268
INST006,2025,D013,121
INST006,2025,D014,189
INST006,2025,D015,265
INST006,2025,D016,328
INST006,2025,D017,183
INST006,2025,D018,249
INST006,2025,D019,218
INST006,2025,D020,275
INST006,2025,D021,103
INST006,2025,D022,122
INST006,2025,D023,199
INST006,2025,D024,59
INST006,2025,D025,49
INST006,2025,D026,47
INST006,2025,D027,77
INST006,2025,D028,85
INST006,2025,D029,60
INST006,2025,D030,74
INST006,2025,D031,60
INST006,2025,D032,93
INST006,2025,D033,113
INST006,2025,D034,54
INST006,2025,D035,42
INST006,2025,D036,28
INST006,2025,D037,130
INST006,2025,D038,196
INST006,2025,D039,87
INST006,2025,D040,108
INST006,2025,D041,65
INST006,2025,D042,155
INST006,2025,D043,77
INST006,2025,D044,77
INST006,2025,D045,64
INST006,2025,D046,127
INST006,2025,D047,217
INST006,2025,D048,73
INST006,2025,D049,29
INST006,2025,D050,30
INST006,2026,D001,595
INST006,2026,D002,364
INST006,2026,D003,237
INST006,2026,D004,121
INST006,2026,D005,258
INST006,2026,D006,186
INST006,2026,D007,248
INST006,2026,D008,226
INST006,2026,D009,87
INST006,2026,D010,134
INST006,2026,D011,54
INST006,2026,D012,248
INST006,2026,D013,106
INST006,2026,D014,210
INST006,2026,D015,326
INST006,2026,D016,332
INST006,2026,D017,145
INST006,2026,D018,241
INST006,2026,D019,254
INST006,2026,D020,222
INST006,2026,D021,92
INST006,2026,D022,126
INST006,2026,D023,155
INST006,2026,D024,64
INST006,2026,D025,64
INST006,2026,D026,40
INST006,2026,D027,82
INST006,2026,D028,69
INST006,2026,D029,48
INST006,2026,D030,62
INST006,2026,D031,60
INST006,2026,D032,86
INST006,2026,D033,122
INST006,2026,D034,56
INST006,2026,D035,46
INST006,2026,D036,34
INST006,2026,D037,146
INST006,2026,D038,192
INST006,2026,D039,84
INST006,2026,D040,108
INST006,2026,D041,76
INST006,2026,D042,124
INST006,2026,D043,56
INST006,2026,D044,87
INST006,2026,D045,47
INST006,2026,D046,94
INST006,2026,D047,206
INST006,2026,D048,82
INST006,2026,D049,31
INST006,2026,D050,27
INST007,2015,D001,448
INST007,2015,D002,361
INST007,2015,D003,258
INST007,2015,D004,107
INST007,2015,D005,179
INST007,2015,D006,147
INST007,2015,D007,203
INST007,2015,D008,221
INST007,2015,D009,103
INST007,2015,D010,116
INST007,2015,D011,59
INST007,2015,D012,204
INST007,2015,D013,84
INST007,2015,D014,188
INST007,2015,D015,253
INST007,2015,D016,264
INST007,2015,D017,130
INST007,2015,D018,164
INST007,2015,D019,209
INST007,2015,D020,216
INST007,2015,D021,80
INST007,2015,D022,83
INST007,2015,D023,132
INST007,2015,D024,43
INST007,2015,D025,46
INST007,2015,D026,37
INST007,2015,D027,66
INST007,2015,D028,87
INST007,2015,D029,50
INST007,2015,D030,65
INST007,2015,D031,56
INST007,2015,D032,82
INST007,2015,D033,79
INST007,2015,D034,47
INST007,2015,D035,38
INST007,2015,D036,34
INST007,2015,D037,65
INST007,2015,D038,182
INST007,2015,D039,88
INST007,2015,D040,95
INST007,2015,D041,55
INST007,2015,D042,144
INST007,2015,D043,70
INST007,2015,D044,71
INST007,2015,D045,50
INST007,2015,D046,90
INST007,2015,D047,219
INST007,2015,D048,89
INST007,2015,D049,28
INST007,2015,D050,27
INST007,2016,D001,412
INST007,2016,D002,456
INST007,2016,D003,212
INST007,2016,D004,126
INST007,2016,D005,249
INST007,2016,D006,139
INST007,2016,D007,298
INST007,2016,D008,194
INST007,2016,D009,81
INST007,2016,D010,91
INST007,2016,D011,64
INST007,2016,D012,223
INST007,2016,D013,104
INST007,2016,D014,166
INST007,2016,D015,233
INST007,2016,D016,307
INST007,2016,D017,163
INST007,2016,D018,240
INST007,2016,D019,235
INST007,2016,D020,240
INST007,2016,D021,94
INST007,2016,D022,110
INST007,2016,D023,130
INST007,2016,D024,49
INST007,2016,D025,47
INST007,2016,D026,33
INST007,2016,D027,62
INST007,2016,D028,90
INST007,2016,D029,51
INST007,2016,D030,57
INST007,2016,D031,44
INST007,2016,D032,63
INST007,2016,D033,96
INST007,2016,D034,47
INST007,2016,D035,39
INST007,2016,D036,24
INST007,2016,D037,67
INST007,2016,D038,179
INST007,2016,D039,79
INST007,2016,D040,95
INST007,2016,D041,66
INST007,2016,D042,130
INST007,2016,D043,65
INST007,2016,D044,62
INST007,2016,D045,59
INST007,2016,D046,85
INST007,2016,D047,213
INST007,2016,D048,74
INST007,2016,D049,25
INST007,2016,D050,27
INST007,2017,D001,490
INST007,2017,D002,425
INST007,2017,D003,243
INST007,2017,D004,129
INST007,2017,D005,183
INST007,2017,D006,156
INST007,2017,D007,286
INST007,2017,D008,198
INST007,2017,D009,121
INST007,2017,D010,96
INST007,2017,D011,65
INST007,2017,D012,238
INST007,2017,D013,103
INST007,2017,D014,190
INST007,2017,D015,267
INST007,2017,D016,362
INST007,2017,D017,156
INST007,2017,D018,209
INST007,2017,D019,182
INST007,2017,D020,184
INST007,2017,D021,85
INST007,2017,D022,103
INST007,2017,D023,181
INST007,2017,D024,47
INST007,2017,D025,56
INST007,2017,D026,47
INST007,2017,D027,72
INST007,2017,D028,79
INST007,2017,D029,54
INST007,2017,D030,56
INST007,2017,D031,44
INST007,2017,D032,63
INST007,2017,D033,116
INST007,2017,D034,40
INST007,2017,D035,35
INST007,2017,D036,34
INST007,2017,D037,73
INST007,2017,D038,204
INST007,2017,D039,90
INST007,2017,D040,110
INST007,2017,D041,60
INST007,2017,D042,130
INST007,2017,D043,56
INST007,2017,D044,63
INST007,2017,D045,42
INST007,2017,D046,111
INST007,2017,D047,193
INST007,2017,D048,76
INST007,2017,D049,26
INST007,2017,D050,27
INST007,2018,D001,535
INST007,2018,D002,462
INST007,2018,D003,227
INST007,2018,D004,125
INST007,2018,D005,224
INST007,2018,D006,150
INST007,2018,D007,264
INST007,2018,D008,199
INST007,2018,D009,96
INST007,2018,D010,104
INST007,2018,D011,59
INST007,2018,D012,164
INST007,2018,D013,82
INST007,2018,D014,154
INST007,2018,D015,308
INST007,2018,D016,298
INST007,2018,D017,174
INST007,2018,D018,174
INST007,2018,D019,234
INST007,2018,D020,264
INST007,2018,D021,80
INST007,2018,D022,96
INST007,2018,D023,141
INST007,2018,D024,52
INST007,2018,D025,44
INST007,2018,D026,42
INST007,2018,D027,87
INST007,2018,D028,93
INST007,2018,D029,43
INST007,2018,D030,57
INST007,2018,D031,46
INST007,2018,D032,82
INST007,2018,D033,84
INST007,2018,D034,38
INST007,2018,D035,33
INST007,2018,D036,30
INST007,2018,D037,52
INST007,2018,D038,184
INST007,2018,D039,73
INST007,2018,D040,95
INST007,2018,D041,71
INST007,2018,D042,130
INST007,2018,D043,62
INST007,2018,D044,91
INST007,2018,D045,50
INST007,2018,D046,113
INST007,2018,D047,183
INST007,2018,D048,72
INST007,2018,D049,34
INST007,2018,D050,27
INST007,2019,D001,515
INST007,2019,D002,409
INST007,2019,D003,240
INST007,2019,D004,130
INST007,2019,D005,233
INST007,2019,D006,190
INST007,2019,D007,293
INST007,2019,D008,207
INST007,2019,D009,90
INST007,2019,D010,115
INST007,2019,D011,61
INST007,2019,D012,182
INST007,2019,D013,110
INST007,2019,D014,188
INST007,2019,D015,341
INST007,2019,D016,343
INST007,2019,D017,155
INST007,2019,D018,197
INST007,2019,D019,194
INST007,2019,D020,233
INST007,2019,D021,68
INST007,2019,D022,99
INST007,2019,D023,128
INST007,2019,D024,46
INST007,2019,D025,60
INST007,2019,D026,39
INST007,2019,D027,77
INST007,2019,D028,82
INST007,2019,D029,42
INST007,2019,D030,68
INST007,2019,D031,48
INST007,2019,D032,79
INST007,2019,D033,105
INST007,2019,D034,53
INST007,2019,D035,47
INST007,2019,D036,28
INST007,2019,D037,67
INST007,2019,D038,159
INST007,2019,D039,83
INST007,2019,D040,88
INST007,2019,D041,66
INST007,2019,D042,148
INST007,2019,D043,63
INST007,2019,D044,74
INST007,2019,D045,60
INST007,2019,D046,105
INST007,2019,D047,186
INST007,2019,D048,95
INST007,2019,D049,31
INST007,2019,D050,25
INST007,2020,D001,542
INST007,2020,D002,361
INST007,2020,D003,225
INST007,2020,D004,112
INST007,2020,D005,240
INST007,2020,D006,153
INST007,2020,D007,237
INST007,2020,D008,194
INST007,2020,D009,117
INST007,2020,D010,101
INST007,2020,D011,58
INST007,2020,D012,243
INST007,2020,D013,106
INST007,2020,D014,182
INST007,2020,D015,295
INST007,2020,D016,287
INST007,2020,D017,140
INST007,2020,D018,245
INST007,2020,D019,184
INST007,2020,D020,199
INST007,2020,D021,89
INST007,2020,D022,93
INST007,2020,D023,171
INST007,2020,D024,44
INST007,2020,D025,55
INST007,2020,D026,35
INST007,2020,D027,73
INST007,2020,D028,75
INST007,2020,D029,64
INST007,2020,D030,62
INST007,2020,D031,55
INST007,2020,D032,61
INST007,2020,D033,117
INST007,2020,D034,51
INST007,2020,D035,39
INST007,2020,D036,27
INST007,2020,D037,1041
INST007,2020,D038,227
INST007,2020,D039,93
INST007,2020,D040,84
INST007,2020,D041,73
INST007,2020,D042,141
INST007,2020,D043,72
INST007,2020,D044,91
INST007,2020,D045,47
INST007,2020,D046,115
INST007,2020,D047,186
INST007,2020,D048,94
INST007,2020,D049,30
INST007,2020,D050,26
INST007,2021,D001,491
INST007,2021,D002,409
INST007,2021,D003,222
INST007,2021,D004,121
INST007,2021,D005,264
INST007,2021,D006,176
INST007,2021,D007,266
INST007,2021,D008,179
INST007,2021,D009,92
INST007,2021,D010,119
INST007,2021,D011,69
INST007,2021,D012,179
INST007,2021,D013,110
INST007,2021,D014,187
INST007,2021,D015,256
INST007,2021,D016,328
INST007,2021,D017,140
INST007,2021,D018,229
INST007,2021,D019,261
INST007,2021,D020,287
INST007,2021,D021,97
INST007,2021,D022,116
INST007,2021,D023,166
INST007,2021,D024,52
INST007,2021,D025,45
INST007,2021,D026,44
INST007,2021,D027,73
INST007,2021,D028,98
INST007,2021,D029,61
INST007,2021,D030,57
INST007,2021,D031,57
INST007,2021,D032,84
INST007,2021,D033,121
INST007,2021,D034,53
INST007,2021,D035,36
INST007,2021,D036,28
INST007,2021,D037,1374
INST007,2021,D038,172
INST007,2021,D039,94
INST007,2021,D040,90
INST007,2021,D041,76
INST007,2021,D042,132
INST007,2021,D043,57
INST007,2021,D044,89
INST007,2021,D045,61
INST007,2021,D046,113
INST007,2021,D047,177
INST007,2021,D048,70
INST007,2021,D049,35
INST007,2021,D050,29
INST007,2022,D001,513
INST007,2022,D002,365
INST007,2022,D003,276
INST007,2022,D004,122
INST007,2022,D005,260
INST007,2022,D006,168
INST007,2022,D007,257
INST007,2022,D008,187
INST007,2022,D009,116
INST007,2022,D010,131
INST007,2022,D011,62
INST007,2022,D012,241
INST007,2022,D013,97
INST007,2022,D014,175
INST007,2022,D015,305
INST007,2022,D016,293
INST007,2022,D017,150
INST007,2022,D018,203
INST007,2022,D019,246
INST007,2022,D020,267
INST007,2022,D021,99
INST007,2022,D022,115
INST007,2022,D023,179
INST007,2022,D024,53
INST007,2022,D025,58
INST007,2022,D026,37
INST007,2022,D027,72
INST007,2022,D028,83
INST007,2022,D029,50
INST007,2022,D030,60
INST007,2022,D031,58
INST007,2022,D032,82
INST007,2022,D033,93
INST007,2022,D034,57
INST007,2022,D035,34
INST007,2022,D036,27
INST007,2022,D037,620
INST007,2022,D038,222
INST007,2022,D039,79
INST007,2022,D040,80
INST007,2022,D041,57
INST007,2022,D042,113
INST007,2022,D043,53
INST007,2022,D044,77
INST007,2022,D045,64
INST007,2022,D046,113
INST007,2022,D047,208
INST007,2022,D048,94
INST007,2022,D049,33
INST007,2022,D050,32
INST007,2023,D001,616
INST007,2023,D002,444
INST007,2023,D003,246
INST007,2023,D004,155
INST007,2023,D005,275
INST007,2023,D006,170
INST007,2023,D007,237
INST007,2023,D008,230
INST007,2023,D009,117
INST007,2023,D010,114
INST007,2023,D011,60
INST007,2023,D012,190
INST007,2023,D013,94
INST007,2023,D014,158
INST007,2023,D015,277
INST007,2023,D016,420
INST007,2023,D017,194
INST007,2023,D018,219
INST007,2023,D019,235
INST007,2023,D020,271
INST007,2023,D021,94
INST007,2023,D022,127
INST007,2023,D023,144
INST007,2023,D024,48
INST007,2023,D025,53
INST007,2023,D026,52
INST007,2023,D027,102
INST007,2023,D028,87
INST007,2023,D029,69
INST007,2023,D030,58
INST007,2023,D031,60
INST007,2023,D032,71
INST007,2023,D033,136
INST007,2023,D034,54
INST007,2023,D035,42
INST007,2023,D036,33
INST007,2023,D037,120
INST007,2023,D038,169
INST007,2023,D039,80
INST007,2023,D040,123
INST007,2023,D041,78
INST007,2023,D042,172
INST007,2023,D043,80
INST007,2023,D044,98
INST007,2023,D045,60
INST007,2023,D046,125
INST007,2023,D047,263
INST007,2023,D048,95
INST007,2023,D049,38
INST007,2023,D050,32
INST007,2024,D001,595
INST007,2024,D002,464
INST007,2024,D003,300
INST007,2024,D004,122
INST007,2024,D005,215
INST007,2024,D006,160
INST007,2024,D007,319
INST007,2024,D008,275
INST007,2024,D009,129
INST007,2024,D010,118
INST007,2024,D011,67
INST007,2024,D012,286
INST007,2024,D013,109
INST007,2024,D014,165
INST007,2024,D015,377
INST007,2024,D016,326
INST007,2024,D017,152
INST007,2024,D018,259
INST007,2024,D019,287
INST007,2024,D020,226
INST007,2024,D021,113
INST007,2024,D022,119
INST007,2024,D023,171
INST007,2024,D024,70
INST007,2024,D025,54
INST007,2024,D026,57
INST007,2024,D027,97
INST007,2024,D028,112
INST007,2024,D029,60
INST007,2024,D030,58
INST007,2024,D031,66
INST007,2024,D032,97
INST007,2024,D033,106
INST007,2024,D034,48
INST007,2024,D035,43
INST007,2024,D036,38
INST007,2024,D037,127
INST007,2024,D038,178
INST007,2024,D039,106
INST007,2024,D040,116
INST007,2024,D041,77
INST007,2024,D042,158
INST007,2024,D043,80
INST007,2024,D044,92
INST007,2024,D045,49
INST007,2024,D046,120
INST007,2024,D047,241
INST007,2024,D048,96
INST007,2024,D049,43
INST007,2024,D050,35
INST007,2025,D001,607
INST007,2025,D002,567
INST007,2025,D003,341
INST007,2025,D004,139
INST007,2025,D005,227
INST007,2025,D006,201
INST007,2025,D007,250
INST007,2025,D008,259
INST007,2025,D009,120
INST007,2025,D010,136
INST007,2025,D011,73
INST007,2025,D012,233
INST007,2025,D013,117
INST007,2025,D014,180
INST007,2025,D015,399
INST007,2025,D016,394
INST007,2025,D017,180
INST007,2025,D018,262
INST007,2025,D019,206
INST007,2025,D020,242
INST007,2025,D021,100
INST007,2025,D022,113
INST007,2025,D023,191
INST007,2025,D024,55
INST007,2025,D025,62
INST007,2025,D026,43
INST007,2025,D027,90
INST007,2025,D028,102
INST007,2025,D029,57
INST007,2025,D030,67
INST007,2025,D031,53
INST007,2025,D032,92
INST007,2025,D033,115
INST007,2025,D034,62
INST007,2025,D035,44
INST007,2025,D036,31
INST007,2025,D037,127
INST007,2025,D038,219
INST007,2025,D039,81
INST007,2025,D040,92
INST007,2025,D041,66
INST007,2025,D042,136
INST007,2025,D043,71
INST007,2025,D044,87
INST007,2025,D045,52
INST007,2025,D046,144
INST007,2025,D047,199
INST007,2025,D048,109
INST007,2025,D049,31
INST007,2025,D050,30
INST007,2026,D001,721
INST007,2026,D002,497
INST007,2026,D003,330
INST007,2026,D004,176
INST007,2026,D005,244
INST007,2026,D006,207
INST007,2026,D007,325
INST007,2026,D008,230
INST007,2026,D009,136
INST007,2026,D010,114
INST007,2026,D011,85
INST007,2026,D012,250
INST007,2026,D013,119
INST007,2026,D014,210
INST007,2026,D015,325
INST007,2026,D016,358
INST007,2026,D017,194
INST007,2026,D018,296
INST007,2026,D019,240
INST007,2026,D020,230
INST007,2026,D021,85
INST007,2026,D022,145
INST007,2026,D023,225
INST007,2026,D024,55
INST007,2026,D025,65
INST007,2026,D026,53
INST007,2026,D027,82
INST007,2026,D028,112
INST007,2026,D029,59
INST007,2026,D030,74
INST007,2026,D031,62
INST007,2026,D032,97
INST007,2026,D033,146
INST007,2026,D034,54
INST007,2026,D035,46
INST007,2026,D036,39
INST007,2026,D037,133
INST007,2026,D038,192
INST007,2026,D039,106
INST007,2026,D040,106
INST007,2026,D041,79
INST007,2026,D042,162
INST007,2026,D043,86
INST007,2026,D044,78
INST007,2026,D045,54
INST007,2026,D046,112
INST007,2026,D047,222
INST007,2026,D048,92
INST007,2026,D049,34
INST007,2026,D050,33
INST008,2015,D001,627
INST008,2015,D002,403
INST008,2015,D003,272
INST008,2015,D004,162
INST008,2015,D005,222
INST008,2015,D006,153
INST008,2015,D007,221
INST008,2015,D008,227
INST008,2015,D009,116
INST008,2015,D010,141
INST008,2015,D011,70
INST008,2015,D012,182
INST008,2015,D013,85
INST008,2015,D014,156
INST008,2015,D015,248
INST008,2015,D016,378
INST008,2015,D017,167
INST008,2015,D018,177
INST008,2015,D019,220
INST008,2015,D020,272
INST008,2015,D021,73
INST008,2015,D022,99
INST008,2015,D023,141
INST008,2015,D024,58
INST008,2015,D025,63
INST008,2015,D026,40
INST008,2015,D027,73
INST008,2015,D028,80
INST008,2015,D029,57
INST008,2015,D030,51
INST008,2015,D031,62
INST008,2015,D032,62
INST008,2015,D033,116
INST008,2015,D034,56
INST008,2015,D035,40
INST008,2015,D036,32
INST008,2015,D037,82
INST008,2015,D038,194
INST008,2015,D039,74
INST008,2015,D040,96
INST008,2015,D041,78
INST008,2015,D042,147
INST008,2015,D043,57
INST008,2015,D044,85
INST008,2015,D045,57
INST008,2015,D046,115
INST008,2015,D047,213
INST008,2015,D048,88
INST008,2015,D049,34
INST008,2015,D050,25
INST008,2016,D001,564
INST008,2016,D002,485
INST008,2016,D003,260
INST008,2016,D004,131
INST008,2016,D005,210
INST008,2016,D006,163
INST008,2016,D007,222
INST008,2016,D008,237
INST008,2016,D009,126
INST008,2016,D010,114
INST008,2016,D011,65
INST008,2016,D012,178
INST008,2016,D013,116
INST008,2016,D014,222
INST008,2016,D015,302
INST008,2016,D016,267
INST008,2016,D017,161
INST008,2016,D018,203
INST008,2016,D019,208
INST008,2016,D020,200
INST008,2016,D021,84
INST008,2016,D022,107
INST008,2016,D023,170
INST008,2016,D024,53
INST008,2016,D025,48
INST008,2016,D026,48
INST008,2016,D027,79
INST008,2016,D028,84
INST008,2016,D029,50
INST008,2016,D030,59
INST008,2016,D031,49
INST008,2016,D032,85
INST008,2016,D033,129
INST008,2016,D034,56
INST008,2016,D035,47
INST008,2016,D036,30
INST008,2016,D037,76
INST008,2016,D038,218
INST008,2016,D039,80
INST008,2016,D040,114
INST008,2016,D041,58
INST008,2016,D042,127
INST008,2016,D043,70
INST008,2016,D044,87
INST008,2016,D045,50
INST008,2016,D046,116
INST008,2016,D047,184
INST008,2016,D048,71
INST008,2016,D049,27
INST008,2016,D050,28
INST008,2017,D001,470
INST008,2017,D002,396
INST008,2017,D003,291
INST008,2017,D004,152
INST008,2017,D005,210
INST008,2017,D006,154
INST008,2017,D007,279
INST008,2017,D008,199
INST008,2017,D009,103
INST008,2017,D010,137
INST008,2017,D011,80
INST008,2017,D012,220
INST008,2017,D013,112
INST008,2017,D014,177
INST008,2017,D015,350
INST008,2017,D016,396
INST008,2017,D017,138
INST008,2017,D018,248
INST008,2017,D019,194
INST008,2017,D020,248
INST008,2017,D021,78
INST008,2017,D022,127
INST008,2017,D023,189
INST008,2017,D024,63
INST008,2017,D025,47
INST008,2017,D026,49
INST008,2017,D027,75
INST008,2017,D028,99
INST008,2017,D029,54
INST008,2017,D030,67
INST008,2017,D031,45
INST008,2017,D032,77
INST008,2017,D033,124
INST008,2017,D034,50
INST008,2017,D035,53
INST008,2017,D036,33
INST008,2017,D037,75
INST008,2017,D038,181
INST008,2017,D039,78
INST008,2017,D040,105
INST008,2017,D041,54
INST008,2017,D042,164
INST008,2017,D043,67
INST008,2017,D044,75
INST008,2017,D045,59
INST008,2017,D046,98
INST008,2017,D047,245
INST008,2017,D048,102
INST008,2017,D049,29
INST008,2017,D050,23
INST008,2018,D001,537
INST008,2018,D002,391
INST008,2018,D003,252
INST008,2018,D004,122
INST008,2018,D005,271
INST008,2018,D006,148
INST008,2018,D007,236
INST008,2018,D008,244
INST008,2018,D009,114
INST008,2018,D010,132
INST008,2018,D011,65
INST008,2018,D012,193
INST008,2018,D013,89
INST008,2018,D014,164
INST008,2018,D015,333
INST008,2018,D016,406
INST008,2018,D017,208
INST008,2018,D018,242
INST008,2018,D019,200
INST008,2018,D020,275
INST008,2018,D021,100
INST008,2018,D022,129
INST008,2018,D023,147
INST008,2018,D024,51
INST008,2018,D025,68
INST008,2018,D026,51
INST008,2018,D027,95
INST008,2018,D028,103
INST008,2018,D029,56
INST008,2018,D030,55
INST008,2018,D031,62
INST008,2018,D032,76
INST008,2018,D033,98
INST008,2018,D034,60
INST008,2018,D035,46
INST008,2018,D036,33
INST008,2018,D037,66
INST008,2018,D038,218
INST008,2018,D039,76
INST008,2018,D040,91
INST008,2018,D041,65
INST008,2018,D042,158
INST008,2018,D043,63
INST008,2018,D044,98
INST008,2018,D045,67
INST008,2018,D046,118
INST008,2018,D047,181
INST008,2018,D048,79
INST008,2018,D049,31
INST008,2018,D050,26
INST008,2019,D001,463
INST008,2019,D002,476
INST008,2019,D003,264
INST008,2019,D004,126
INST008,2019,D005,196
INST008,2019,D006,211
INST008,2019,D007,321
INST008,2019,D008,196
INST008,2019,D009,126
INST008,2019,D010,135
INST008,2019,D011,70
INST008,2019,D012,221
INST008,2019,D013,105
INST008,2019,D014,196
INST008,2019,D015,324
INST008,2019,D016,363
INST008,2019,D017,161
INST008,2019,D018,244
INST008,2019,D019,205
INST008,2019,D020,262
INST008,2019,D021,76
INST008,2019,D022,131
INST008,2019,D023,147
INST008,2019,D024,66
INST008,2019,D025,50
INST008,2019,D026,46
INST008,2019,D027,72
INST008,2019,D028,95
INST008,2019,D029,65
INST008,2019,D030,67
INST008,2019,D031,58
INST008,2019,D032,87
INST008,2019,D033,104
INST008,2019,D034,49
INST008,2019,D035,48
INST008,2019,D036,28
INST008,2019,D037,85
INST008,2019,D038,178
INST008,2019,D039,86
INST008,2019,D040,120
INST008,2019,D041,57
INST008,2019,D042,162
INST008,2019,D043,57
INST008,2019,D044,88
INST008,2019,D045,68
INST008,2019,D046,111
INST008,2019,D047,208
INST008,2019,D048,100
INST008,2019,D049,39
INST008,2019,D050,26
INST008,2020,D001,473
INST008,2020,D002,410
INST008,2020,D003,323
INST008,2020,D004,169
INST008,2020,D005,201
INST008,2020,D006,199
INST008,2020,D007,289
INST008,2020,D008,190
INST008,2020,D009,115
INST008,2020,D010,113
INST008,2020,D011,72
INST008,2020,D012,199
INST008,2020,D013,113
INST008,2020,D014,187
INST008,2020,D015,264
INST008,2020,D016,361
INST008,2020,D017,161
INST008,2020,D018,224
INST008,2020,D019,255
INST008,2020,D020,296
INST008,2020,D021,79
INST008,2020,D022,99
INST008,2020,D023,164
INST008,2020,D024,53
INST008,2020,D025,49
INST008,2020,D026,54
INST008,2020,D027,83
INST008,2020,D028,86
INST008,2020,D029,52
INST008,2020,D030,75
INST008,2020,D031,53
INST008,2020,D032,75
INST008,2020,D033,126
INST008,2020,D034,50
INST008,2020,D035,49
INST008,2020,D036,35
INST008,2020,D037,1148
INST008,2020,D038,177
INST008,2020,D039,94
INST008,2020,D040,120
INST008,2020,D041,61
INST008,2020,D042,169
INST008,2020,D043,67
INST008,2020,D044,82
INST008,2020,D045,62
INST008,2020,D046,136
INST008,2020,D047,225
INST008,2020,D048,92
INST008,2020,D049,41
INST008,2020,D050,26
INST008,2021,D001,524
INST008,2021,D002,526
INST008,2021,D003,229
INST008,2021,D004,166
INST008,2021,D005,266
INST008,2021,D006,172
INST008,2021,D007,301
INST008,2021,D008,229
INST008,2021,D009,138
INST008,2021,D010,112
INST008,2021,D011,57
INST008,2021,D012,222
INST008,2021,D013,90
INST008,2021,D014,190
INST008,2021,D015,335
INST008,2021,D016,316
INST008,2021,D017,199
INST008,2021,D018,197
INST008,2021,D019,238
INST008,2021,D020,310
INST008,2021,D021,103
INST008,2021,D022,128
INST008,2021,D023,197
INST008,2021,D024,51
INST008,2021,D025,66
INST008,2021,D026,50
INST008,2021,D027,91
INST008,2021,D028,109
INST008,2021,D029,61
INST008,2021,D030,59
INST008,2021,D031,64
INST008,2021,D032,85
INST008,2021,D033,98
INST008,2021,D034,43
INST008,2021,D035,52
INST008,2021,D036,33
INST008,2021,D037,1677
INST008,2021,D038,199
INST008,2021,D039,101
INST008,2021,D040,122
INST008,2021,D041,63
INST008,2021,D042,156
INST008,2021,D043,73
INST008,2021,D044,71
INST008,2021,D045,65
INST008,2021,D046,112
INST008,2021,D047,206
INST008,2021,D048,77
INST008,2021,D049,36
INST008,2021,D050,25
INST008,2022,D001,542
INST008,2022,D002,390
INST008,2022,D003,320
INST008,2022,D004,146
INST008,2022,D005,251
INST008,2022,D006,202
INST008,2022,D007,306
INST008,2022,D008,206
INST008,2022,D009,111
INST008,2022,D010,128
INST008,2022,D011,62
INST008,2022,D012,203
INST008,2022,D013,113
INST008,2022,D014,170
INST008,2022,D015,322
INST008,2022,D016,305
INST008,2022,D017,183
INST008,2022,D018,271
INST008,2022,D019,218
INST008,2022,D020,234
INST008,2022,D021,100
INST008,2022,D022,121
INST008,2022,D023,194
INST008,2022,D024,53
INST008,2022,D025,63
INST008,2022,D026,53
INST008,2022,D027,82
INST008,2022,D028,81
INST008,2022,D029,67
INST008,2022,D030,62
INST008,2022,D031,71
INST008,2022,D032,71
INST008,2022,D033,130
INST008,2022,D034,53
INST008,2022,D035,45
INST008,2022,D036,34
INST008,2022,D037,843
INST008,2022,D038,173
INST008,2022,D039,84
INST008,2022,D040,131
INST008,2022,D041,76
INST008,2022,D042,182
INST008,2022,D043,71
INST008,2022,D044,78
INST008,2022,D045,49
INST008,2022,D046,137
INST008,2022,D047,204
INST008,2022,D048,92
INST008,2022,D049,40
INST008,2022,D050,34
INST008,2023,D001,485
INST008,2023,D002,543
INST008,2023,D003,332
INST008,2023,D004,169
INST008,2023,D005,280
INST008,2023,D006,152
INST008,2023,D007,318
INST008,2023,D008,189
INST008,2023,D009,115
INST008,2023,D010,105
INST008,2023,D011,62
INST008,2023,D012,240
INST008,2023,D013,93
INST008,2023,D014,202
INST008,2023,D015,293
INST008,2023,D016,352
INST008,2023,D017,193
INST008,2023,D018,202
INST008,2023,D019,267
INST008,2023,D020,214
INST008,2023,D021,97
INST008,2023,D022,125
INST008,2023,D023,144
INST008,2023,D024,51
INST008,2023,D025,54
INST008,2023,D026,52
INST008,2023,D027,92
INST008,2023,D028,77
INST008,2023,D029,62
INST008,2023,D030,52
INST008,2023,D031,56
INST008,2023,D032,75
INST008,2023,D033,134
INST008,2023,D034,56
INST008,2023,D035,54
INST008,2023,D036,28
INST008,2023,D037,166
INST008,2023,D038,219
INST008,2023,D039,79
INST008,2023,D040,101
INST008,2023,D041,84
INST008,2023,D042,124
INST008,2023,D043,65
INST008,2023,D044,101
INST008,2023,D045,59
INST008,2023,D046,103
INST008,2023,D047,224
INST008,2023,D048,92
INST008,2023,D049,41
INST008,2023,D050,23
INST008,2024,D001,614
INST008,2024,D002,442
INST008,2024,D003,279
INST008,2024,D004,131
INST008,2024,D005,239
